"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\HomePage\NewTrends.dart", "Dart", 64, 0, 3, 67
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\HomePage\PricePage.dart", "Dart", 87, 0, 3, 90
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\HomePage\filterPage.dart", "Dart", 97, 0, 5, 102
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\MainPage.dart", "Dart", 95, 1, 3, 99
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\AccountPage.dart", "Dart", 62, 0, 3, 65
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\AddressPages\AddAddressMap.dart", "Dart", 46, 0, 3, 49
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\AddressPages\AddAddressName.dart", "Dart", 58, 0, 3, 61
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\AddressPages\AddressBook.dart", "Dart", 148, 0, 3, 151
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\ContactUs.dart", "Dart", 87, 0, 5, 92
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\GiftCardsPages\AddGiftCardPage.dart", "Dart", 82, 0, 3, 85
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\GiftCardsPages\GiftCardPage.dart", "Dart", 53, 0, 3, 56
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\GiftCardsPages\GiftCardsVoucherPage.dart", "Dart", 64, 0, 4, 68
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\OrdersPages\OrderTrack.dart", "Dart", 90, 0, 3, 93
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\OrdersPages\OrdersPage.dart", "Dart", 97, 0, 3, 100
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\PaymentPages\CUDPaymentPage.dart", "Dart", 118, 0, 3, 121
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\PaymentPages\PaymentMethods.dart", "Dart", 132, 0, 3, 135
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\UsersDetailes.dart", "Dart", 66, 0, 3, 69
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\SettingsMainPage.dart", "Dart", 127, 0, 5, 132
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\SettingsPages\SettingsPage.dart", "Dart", 24, 0, 4, 28
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\SettingsPages\language.dart", "Dart", 67, 0, 3, 70
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\SettingsPages\notifications.dart", "Dart", 59, 0, 3, 62
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\favourite\Favourite.dart", "Dart", 61, 0, 3, 64
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\search\Search.dart", "Dart", 31, 0, 4, 35
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\search\SearchCategories.dart", "Dart", 48, 0, 4, 52
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\OnBoarding\OnBoarding.dart", "Dart", 52, 0, 6, 58
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Products\ProductsPage.dart", "Dart", 36, 0, 4, 40
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\CheckEmail.dart", "Dart", 65, 0, 4, 69
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\ForgotPasswordVerificaton.dart", "Dart", 69, 0, 4, 73
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\SignIn.dart", "Dart", 75, 0, 4, 79
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\SignUp.dart", "Dart", 135, 0, 4, 139
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\setNewPassword.dart", "Dart", 63, 0, 3, 66
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\verifyEmail.dart", "Dart", 64, 0, 4, 68
"Total", "-", 15308, 152, 1045, 16505
